Auction Date,Security,CUSIP,Tender Type,Tendered Amount,Accepted Amount
4/5/2006,11-Day Bill,912795TU5,Total Competitive,40730000,13000165
4/6/2006,10-Day Bill,912795TU5,Primary Dealer,25440000,7947600
4/6/2006,10-Day Bill,912795TU5,Direct Bidder,2200000,42800
4/6/2006,10-Day Bill,912795TU5,Indirect Bidder,0,0
4/6/2006,10-Day Bill,912795TU5,Total Competitive,27640000,7990400
4/10/2006,13-Week Bill,912795XL0,Primary Dealer,28703000,8478964
4/10/2006,13-Week Bill,912795XL0,Direct Bidder,1730000,161370
4/10/2006,13-Week Bill,912795XL0,Indirect Bidder,3749094,3081642
4/10/2006,13-Week Bill,912795XL0,Total Competitive,34182094,11721976
4/10/2006,26-Week Bill,912795XZ9,Primary Dealer,23736000,7634800
4/10/2006,26-Week Bill,912795XZ9,Direct Bidder,1645000,128745
4/10/2006,26-Week Bill,912795XZ9,Indirect Bidder,3525550,3492546
4/10/2006,26-Week Bill,912795XZ9,Total Competitive,28906550,11256091
4/11/2006,4-Week Bill,912795XB2,Primary Dealer,22950000,5947425
4/11/2006,4-Week Bill,912795XB2,Direct Bidder,2400000,326025
4/11/2006,4-Week Bill,912795XB2,Indirect Bidder,2541000,1371125
4/11/2006,4-Week Bill,912795XB2,Total Competitive,27891000,7644575
4/12/2006,4-Day Bill,912795TU5,Primary Dealer,40165000,16949666
4/12/2006,4-Day Bill,912795TU5,Direct Bidder,2100000,49780
4/12/2006,4-Day Bill,912795TU5,Indirect Bidder,2500000,0
4/12/2006,4-Day Bill,912795TU5,Total Competitive,44765000,16999446
4/12/2006,9-Yr 9-Month TIPS,912828ET3,Primary Dealer,11314000,3988880
4/12/2006,9-Yr 9-Month TIPS,912828ET3,Direct Bidder,32000,10000
4/12/2006,9-Yr 9-Month TIPS,912828ET3,Indirect Bidder,4207740,3931488
4/12/2006,9-Yr 9-Month TIPS,912828ET3,Total Competitive,15553740,7930368
4/17/2006,13-Week Bill,912795XM8,Primary Dealer,27680000,8769535
4/17/2006,13-Week Bill,912795XM8,Direct Bidder,1225000,175000
4/17/2006,13-Week Bill,912795XM8,Indirect Bidder,3080950,2826620
4/17/2006,13-Week Bill,912795XM8,Total Competitive,31985950,11771155
4/17/2006,26-Week Bill,912795YA3,Primary Dealer,26357000,7983823
4/17/2006,26-Week Bill,912795YA3,Direct Bidder,685000,91683
4/17/2006,26-Week Bill,912795YA3,Indirect Bidder,3809000,3186805
4/17/2006,26-Week Bill,912795YA3,Total Competitive,30851000,11262311
4/18/2006,4-Week Bill,912795XC0,Primary Dealer,23622500,6456797
4/18/2006,4-Week Bill,912795XC0,Direct Bidder,900000,275000
4/18/2006,4-Week Bill,912795XC0,Indirect Bidder,1423354,944744
4/18/2006,4-Week Bill,912795XC0,Total Competitive,25945854,7676541
4/24/2006,13-Week Bill,912795XN6,Primary Dealer,33140000,7815300
4/24/2006,13-Week Bill,912795XN6,Direct Bidder,1680000,180000
4/24/2006,13-Week Bill,912795XN6,Indirect Bidder,4521902,3750657
4/24/2006,13-Week Bill,912795XN6,Total Competitive,39341902,11745957
4/24/2006,26-Week Bill,912795YB1,Primary Dealer,30185000,6720360
4/24/2006,26-Week Bill,912795YB1,Direct Bidder,1045000,135630
4/24/2006,26-Week Bill,912795YB1,Indirect Bidder,5202840,4295684
4/24/2006,26-Week Bill,912795YB1,Total Competitive,36432840,11151674
4/25/2006,4-Week Bill,912795XD8,Primary Dealer,22298000,5592299
4/25/2006,4-Week Bill,912795XD8,Direct Bidder,2050000,420000
4/25/2006,4-Week Bill,912795XD8,Indirect Bidder,2334000,1694875
4/25/2006,4-Week Bill,912795XD8,Total Competitive,26682000,7707174
4/25/2006,5-Year TIPS,912828FB1,Primary Dealer,12349000,7969775
4/25/2006,5-Year TIPS,912828FB1,Direct Bidder,46000,46000
4/25/2006,5-Year TIPS,912828FB1,Indirect Bidder,3535925,2873123
4/25/2006,5-Year TIPS,912828FB1,Total Competitive,15930925,10888898
4/26/2006,2-Year Note,912828FC9,Primary Dealer,37177000,15522486
4/26/2006,2-Year Note,912828FC9,Direct Bidder,1175000,130000
4/26/2006,2-Year Note,912828FC9,Indirect Bidder,5756075,5379593
4/26/2006,2-Year Note,912828FC9,Total Competitive,44108075,21032079
4/27/2006,5-Year Note,912828FD7,Primary Dealer,20877000,9812000
4/27/2006,5-Year Note,912828FD7,Direct Bidder,1595250,1120250
4/27/2006,5-Year Note,912828FD7,Indirect Bidder,3533300,2908700
4/27/2006,5-Year Note,912828FD7,Total Competitive,26005550,13840950
5/1/2006,13-Week Bill,912795XP1,Primary Dealer,28175000,9469864
5/1/2006,13-Week Bill,912795XP1,Direct Bidder,1800000,200000
5/1/2006,13-Week Bill,912795XP1,Indirect Bidder,3319500,2819500
5/1/2006,13-Week Bill,912795XP1,Total Competitive,33294500,12489364
5/1/2006,26-Week Bill,912795YC9,Primary Dealer,24085000,8744340
5/1/2006,26-Week Bill,912795YC9,Direct Bidder,605000,138515
5/1/2006,26-Week Bill,912795YC9,Indirect Bidder,3393235,3243235
5/1/2006,26-Week Bill,912795YC9,Total Competitive,28083235,12126090
5/2/2006,4-Week Bill,912795XE6,Primary Dealer,23435000,6604300
5/2/2006,4-Week Bill,912795XE6,Direct Bidder,2100000,498750
5/2/2006,4-Week Bill,912795XE6,Indirect Bidder,1826000,556000
5/2/2006,4-Week Bill,912795XE6,Total Competitive,27361000,7659050
5/8/2006,13-Week Bill,912795XQ9,Primary Dealer,24785000,8314520
5/8/2006,13-Week Bill,912795XQ9,Direct Bidder,1225000,317470
5/8/2006,13-Week Bill,912795XQ9,Indirect Bidder,4061900,3679070
5/8/2006,13-Week Bill,912795XQ9,Total Competitive,30071900,12311060
5/8/2006,26-Week Bill,912795YD7,Primary Dealer,25257000,7881992
5/8/2006,26-Week Bill,912795YD7,Direct Bidder,940000,192080
5/8/2006,26-Week Bill,912795YD7,Indirect Bidder,5218000,3950480
5/8/2006,26-Week Bill,912795YD7,Total Competitive,31415000,12024552
5/9/2006,3-Year Note,912828FE5,Primary Dealer,41348000,15270325
5/9/2006,3-Year Note,912828FE5,Direct Bidder,910000,207495
5/9/2006,3-Year Note,912828FE5,Indirect Bidder,5841000,5127238
5/9/2006,3-Year Note,912828FE5,Total Competitive,48099000,20605058
5/9/2006,4-Week Bill,912795XF3,Primary Dealer,21900000,9047260
5/9/2006,4-Week Bill,912795XF3,Direct Bidder,2150000,460225
5/9/2006,4-Week Bill,912795XF3,Indirect Bidder,2011000,61000
5/9/2006,4-Week Bill,912795XF3,Total Competitive,26061000,9568485
5/11/2006,10-Year Note,912828FF2,Primary Dealer,28012000,8754013
5/11/2006,10-Year Note,912828FF2,Direct Bidder,655600,155600
5/11/2006,10-Year Note,912828FF2,Indirect Bidder,4023075,3951075
5/11/2006,10-Year Note,912828FF2,Total Competitive,32690675,12860688
5/15/2006,13-Week Bill,912795XR7,Primary Dealer,25870000,8551695
5/15/2006,13-Week Bill,912795XR7,Direct Bidder,2301515,303910
5/15/2006,13-Week Bill,912795XR7,Indirect Bidder,5111000,3585930
5/15/2006,13-Week Bill,912795XR7,Total Competitive,33282515,12441535
5/15/2006,26-Week Bill,912795YE5,Primary Dealer,23543000,7832092
5/15/2006,26-Week Bill,912795YE5,Direct Bidder,2005000,105000
5/15/2006,26-Week Bill,912795YE5,Indirect Bidder,4709000,3849400
5/15/2006,26-Week Bill,912795YE5,Total Competitive,30257000,11786492
5/22/2006,13-Week Bill,912795XS5,Primary Dealer,28682500,9511340
5/22/2006,13-Week Bill,912795XS5,Direct Bidder,1665000,103110
5/22/2006,13-Week Bill,912795XS5,Indirect Bidder,4097826,2845696
5/22/2006,13-Week Bill,912795XS5,Total Competitive,34445326,12460146
5/22/2006,26-Week Bill,912795YF2,Primary Dealer,23650000,8267625
5/22/2006,26-Week Bill,912795YF2,Direct Bidder,1140000,292350
5/22/2006,26-Week Bill,912795YF2,Indirect Bidder,3849300,3290645
5/22/2006,26-Week Bill,912795YF2,Total Competitive,28639300,11850620
5/23/2006,4-Week Bill,912795XH9,Primary Dealer,28889000,13286900
5/23/2006,4-Week Bill,912795XH9,Direct Bidder,2615000,1115000
5/23/2006,4-Week Bill,912795XH9,Indirect Bidder,2767405,1222265
5/23/2006,4-Week Bill,912795XH9,Total Competitive,34271405,15624165
5/24/2006,2-Year Note,912828FG0,Primary Dealer,45928000,14212095
5/24/2006,2-Year Note,912828FG0,Direct Bidder,2490000,265000
5/24/2006,2-Year Note,912828FG0,Indirect Bidder,7317210,6481310
5/24/2006,2-Year Note,912828FG0,Total Competitive,55735210,20958405
5/25/2006,5-Year Note,912828FH8,Primary Dealer,23722000,10537690
5/25/2006,5-Year Note,912828FH8,Direct Bidder,974000,208335
5/25/2006,5-Year Note,912828FH8,Indirect Bidder,3420500,3045500
5/25/2006,5-Year Note,912828FH8,Total Competitive,28116500,13791525
5/30/2006,13-Day Bill,912795XG1,Primary Dealer,38507000,17109944
5/30/2006,13-Day Bill,912795XG1,Direct Bidder,5750000,2640220
5/30/2006,13-Day Bill,912795XG1,Indirect Bidder,4150000,2250000
5/30/2006,13-Day Bill,912795XG1,Total Competitive,48407000,22000164
5/30/2006,13-Week Bill,912795XT3,Primary Dealer,26503000,7629884
5/30/2006,13-Week Bill,912795XT3,Direct Bidder,1625000,358820
5/30/2006,13-Week Bill,912795XT3,Indirect Bidder,6055120,4333205
5/30/2006,13-Week Bill,912795XT3,Total Competitive,34183120,12321909
5/30/2006,26-Week Bill,912795YG0,Primary Dealer,21395000,8479875
5/30/2006,26-Week Bill,912795YG0,Direct Bidder,950000,117898
5/30/2006,26-Week Bill,912795YG0,Indirect Bidder,3549000,3185078
5/30/2006,26-Week Bill,912795YG0,Total Competitive,25894000,11782851
5/31/2006,4-Week Bill,912795XJ5,Primary Dealer,26243500,11509545
5/31/2006,4-Week Bill,912795XJ5,Direct Bidder,2875000,872643
5/31/2006,4-Week Bill,912795XJ5,Indirect Bidder,4344000,2859285
5/31/2006,4-Week Bill,912795XJ5,Total Competitive,33462500,15241473
5/31/2006,4-Week Bill,912795XJ5,Primary Dealer,26243500,11509545
5/31/2006,4-Week Bill,912795XJ5,Direct Bidder,2875000,872643
5/31/2006,4-Week Bill,912795XJ5,Indirect Bidder,4344000,2859285
5/31/2006,4-Week Bill,912795XJ5,Total Competitive,33462500,15241473
6/5/2006,13-Week Bill,912795XU0,Primary Dealer,30279000,8630300
6/5/2006,13-Week Bill,912795XU0,Direct Bidder,1808000,264365
6/5/2006,13-Week Bill,912795XU0,Indirect Bidder,5020200,3651565
6/5/2006,13-Week Bill,912795XU0,Total Competitive,37107200,12546230
6/5/2006,26-Week Bill,912795YH8,Primary Dealer,30015000,8193700
6/5/2006,26-Week Bill,912795YH8,Direct Bidder,1575000,106430
6/5/2006,26-Week Bill,912795YH8,Indirect Bidder,4511500,3563405
6/5/2006,26-Week Bill,912795YH8,Total Competitive,36101500,11863535
6/5/2006,9-Day Bill,912795XG1,Primary Dealer,25986000,8289813
6/5/2006,9-Day Bill,912795XG1,Direct Bidder,2226045,201045
6/5/2006,9-Day Bill,912795XG1,Indirect Bidder,1404000,509190
6/5/2006,9-Day Bill,912795XG1,Total Competitive,29616045,9000048
6/6/2006,4-Week Bill,912795XK2,Primary Dealer,25617000,13834360
6/6/2006,4-Week Bill,912795XK2,Direct Bidder,2725000,475000
6/6/2006,4-Week Bill,912795XK2,Indirect Bidder,1647000,1197000
6/6/2006,4-Week Bill,912795XK2,Total Competitive,29989000,15506360
6/8/2006,9-Year 11-Month Note,912828FF2,Primary Dealer,19695000,6751285
6/8/2006,9-Year 11-Month Note,912828FF2,Direct Bidder,792000,87000
6/8/2006,9-Year 11-Month Note,912828FF2,Indirect Bidder,1289900,1123900
6/8/2006,9-Year 11-Month Note,912828FF2,Total Competitive,21776900,7962185
6/12/2006,13-Week Bill,912795XV8,Primary Dealer,24378000,8955036
6/12/2006,13-Week Bill,912795XV8,Direct Bidder,1726510,275175
6/12/2006,13-Week Bill,912795XV8,Indirect Bidder,3540035,3498025
6/12/2006,13-Week Bill,912795XV8,Total Competitive,29644545,12728236
6/12/2006,26-Week Bill,912795YJ4,Primary Dealer,22084000,8750235
6/12/2006,26-Week Bill,912795YJ4,Direct Bidder,865000,106213
6/12/2006,26-Week Bill,912795YJ4,Indirect Bidder,3553700,3160560
6/12/2006,26-Week Bill,912795YJ4,Total Competitive,26502700,12017008
6/13/2006,4-Week Bill,912795XL0,Primary Dealer,22015500,5656850
6/13/2006,4-Week Bill,912795XL0,Direct Bidder,1875000,325000
6/13/2006,4-Week Bill,912795XL0,Indirect Bidder,1974000,1624000
6/13/2006,4-Week Bill,912795XL0,Total Competitive,25864500,7605850
6/19/2006,13-Week Bill,912795XW6,Primary Dealer,32294000,7747844
6/19/2006,13-Week Bill,912795XW6,Direct Bidder,1745000,293840
6/19/2006,13-Week Bill,912795XW6,Indirect Bidder,5638552,4663552
6/19/2006,13-Week Bill,912795XW6,Total Competitive,39677552,12705236
6/19/2006,26-Week Bill,912795YK1,Primary Dealer,25660000,7784237
6/19/2006,26-Week Bill,912795YK1,Direct Bidder,1340000,340000
6/19/2006,26-Week Bill,912795YK1,Indirect Bidder,4755256,4054281
6/19/2006,26-Week Bill,912795YK1,Total Competitive,31755256,12178518
6/20/2006,4-Week Bill,912795XM8,Primary Dealer,21951000,8280588
6/20/2006,4-Week Bill,912795XM8,Direct Bidder,1350000,350070
6/20/2006,4-Week Bill,912795XM8,Indirect Bidder,2480953,1006583
6/20/2006,4-Week Bill,912795XM8,Total Competitive,25781953,9637241
6/26/2006,13-Week Bill,912795XX4,Primary Dealer,28240500,7140450
6/26/2006,13-Week Bill,912795XX4,Direct Bidder,1625000,145825
6/26/2006,13-Week Bill,912795XX4,Indirect Bidder,6033139,4783039
6/26/2006,13-Week Bill,912795XX4,Total Competitive,35898639,12069314
6/26/2006,26-Week Bill,912795YL9,Primary Dealer,25342000,6739625
6/26/2006,26-Week Bill,912795YL9,Direct Bidder,515000,105000
6/26/2006,26-Week Bill,912795YL9,Indirect Bidder,5755000,5012938
6/26/2006,26-Week Bill,912795YL9,Total Competitive,31612000,11857563
6/27/2006,2-Year Note,912828FJ4,Primary Dealer,41250000,14486658
6/27/2006,2-Year Note,912828FJ4,Direct Bidder,1570000,235000
6/27/2006,2-Year Note,912828FJ4,Indirect Bidder,6174385,6174385
6/27/2006,2-Year Note,912828FJ4,Total Competitive,48994385,20896043
6/27/2006,4-Week Bill,912795XN6,Primary Dealer,29415500,10051225
6/27/2006,4-Week Bill,912795XN6,Direct Bidder,1525000,662913
6/27/2006,4-Week Bill,912795XN6,Indirect Bidder,3632000,3032000
6/27/2006,4-Week Bill,912795XN6,Total Competitive,34572500,13746138
6/28/2006,5-Year Note,912828FK1,Primary Dealer,25210000,11039784
6/28/2006,5-Year Note,912828FK1,Direct Bidder,675100,230100
6/28/2006,5-Year Note,912828FK1,Indirect Bidder,2604000,2529000
6/28/2006,5-Year Note,912828FK1,Total Competitive,28489100,13798884
7/3/2006,13-Week Bill,912795XY2,Primary Dealer,26455000,7555570
7/3/2006,13-Week Bill,912795XY2,Direct Bidder,1750000,125000
7/3/2006,13-Week Bill,912795XY2,Indirect Bidder,6574744,4814229
7/3/2006,13-Week Bill,912795XY2,Total Competitive,34779744,12494799
7/3/2006,26-Week Bill,912795YM7,Primary Dealer,20195000,7091765
7/3/2006,26-Week Bill,912795YM7,Direct Bidder,1785718,375718
7/3/2006,26-Week Bill,912795YM7,Indirect Bidder,5055000,4443608
7/3/2006,26-Week Bill,912795YM7,Total Competitive,27035718,11911091
7/5/2006,4-Week Bill,912795XP1,Primary Dealer,32650000,12452300
7/5/2006,4-Week Bill,912795XP1,Direct Bidder,2330000,384450
7/5/2006,4-Week Bill,912795XP1,Indirect Bidder,1678000,1678000
7/5/2006,4-Week Bill,912795XP1,Total Competitive,36658000,14514750
7/10/2006,13-Week Bill,912795XZ9,Primary Dealer,30725000,7891730
7/10/2006,13-Week Bill,912795XZ9,Direct Bidder,1630000,605000
7/10/2006,13-Week Bill,912795XZ9,Indirect Bidder,5015255,4340255
7/10/2006,13-Week Bill,912795XZ9,Total Competitive,37370255,12836985
7/10/2006,26-Week Bill,912795YN5,Primary Dealer,25266000,8017400
7/10/2006,26-Week Bill,912795YN5,Direct Bidder,1595000,516200
7/10/2006,26-Week Bill,912795YN5,Indirect Bidder,4745476,2939896
7/10/2006,26-Week Bill,912795YN5,Total Competitive,31606476,11473496
7/11/2006,4-Week Bill,912795XQ9,Primary Dealer,31179500,11501760
7/11/2006,4-Week Bill,912795XQ9,Direct Bidder,3000000,625000
7/11/2006,4-Week Bill,912795XQ9,Indirect Bidder,3008500,2508500
7/11/2006,4-Week Bill,912795XQ9,Total Competitive,37188000,14635260
7/13/2006,10-Year TIPS,912828FL9,Primary Dealer,10318065,5562818
7/13/2006,10-Year TIPS,912828FL9,Direct Bidder,157000,118000
7/13/2006,10-Year TIPS,912828FL9,Indirect Bidder,5290385,3221216
7/13/2006,10-Year TIPS,912828FL9,Total Competitive,15765450,8902034
7/17/2006,13-Week Bill,912795YA3,Primary Dealer,27898000,9318280
7/17/2006,13-Week Bill,912795YA3,Direct Bidder,1755000,220900
7/17/2006,13-Week Bill,912795YA3,Indirect Bidder,5244000,4180168
7/17/2006,13-Week Bill,912795YA3,Total Competitive,34897000,13719348
7/17/2006,26-Week Bill,912795YP0,Primary Dealer,22925000,7395950
7/17/2006,26-Week Bill,912795YP0,Direct Bidder,2090000,147270
7/17/2006,26-Week Bill,912795YP0,Indirect Bidder,5376877,4115132
7/17/2006,26-Week Bill,912795YP0,Total Competitive,30391877,11658352
7/18/2006,4-Week Bill,912795XR7,Primary Dealer,30499000,12121160
7/18/2006,4-Week Bill,912795XR7,Direct Bidder,1285000,485000
7/18/2006,4-Week Bill,912795XR7,Indirect Bidder,2642788,2071428
7/18/2006,4-Week Bill,912795XR7,Total Competitive,34426788,14677588
7/24/2006,13-Week Bill,912795YB1,Primary Dealer,26325000,10784450
7/24/2006,13-Week Bill,912795YB1,Direct Bidder,2260000,220315
7/24/2006,13-Week Bill,912795YB1,Indirect Bidder,3488570,2714043
7/24/2006,13-Week Bill,912795YB1,Total Competitive,32073570,13718808
7/24/2006,26-Week Bill,912795YQ8,Primary Dealer,25193000,7545363
7/24/2006,26-Week Bill,912795YQ8,Direct Bidder,2250000,1115000
7/24/2006,26-Week Bill,912795YQ8,Indirect Bidder,5022480,4060455
7/24/2006,26-Week Bill,912795YQ8,Total Competitive,32465480,12720818
7/25/2006,19-Year 6-month TIPS,912810FS2,Primary Dealer,7759000,2149277
7/25/2006,19-Year 6-month TIPS,912810FS2,Direct Bidder,75000,10000
7/25/2006,19-Year 6-month TIPS,912810FS2,Indirect Bidder,7820560,4811650
7/25/2006,19-Year 6-month TIPS,912810FS2,Total Competitive,15654560,6970927
7/25/2006,4-Week Bill,912795XS5,Primary Dealer,35033500,17047060
7/25/2006,4-Week Bill,912795XS5,Direct Bidder,3015000,1132880
7/25/2006,4-Week Bill,912795XS5,Indirect Bidder,4966000,4466000
7/25/2006,4-Week Bill,912795XS5,Total Competitive,43014500,22645940
7/26/2006,2-Year Note,912828FM7,Primary Dealer,34763000,13520524
7/26/2006,2-Year Note,912828FM7,Direct Bidder,1230000,306425
7/26/2006,2-Year Note,912828FM7,Indirect Bidder,7603000,7053000
7/26/2006,2-Year Note,912828FM7,Total Competitive,43596000,20879949
7/27/2006,5-Year Note,912828FN5,Primary Dealer,27749000,10449400
7/27/2006,5-Year Note,912828FN5,Direct Bidder,692000,192000
7/27/2006,5-Year Note,912828FN5,Indirect Bidder,3324000,3146000
7/27/2006,5-Year Note,912828FN5,Total Competitive,31765000,13787400
7/31/2006,13-Week Bill,912795YC9,Primary Dealer,35015000,10086900
7/31/2006,13-Week Bill,912795YC9,Direct Bidder,1725000,250000
7/31/2006,13-Week Bill,912795YC9,Indirect Bidder,4840000,4262020
7/31/2006,13-Week Bill,912795YC9,Total Competitive,41580000,14598920
7/31/2006,26-Week Bill,912795YR6,Primary Dealer,27130000,8919400
7/31/2006,26-Week Bill,912795YR6,Direct Bidder,2160000,220000
7/31/2006,26-Week Bill,912795YR6,Indirect Bidder,3888100,3404275
7/31/2006,26-Week Bill,912795YR6,Total Competitive,33178100,12543675
8/1/2006,4-Week Bill,912795XT3,Primary Dealer,54850000,22243258
8/1/2006,4-Week Bill,912795XT3,Direct Bidder,1000000,725000
8/1/2006,4-Week Bill,912795XT3,Indirect Bidder,5714313,3682253
8/1/2006,4-Week Bill,912795XT3,Total Competitive,61564313,26650511
8/7/2006,13-Week Bill,912795YD7,Primary Dealer,32285000,10255060
8/7/2006,13-Week Bill,912795YD7,Direct Bidder,175000,65000
8/7/2006,13-Week Bill,912795YD7,Indirect Bidder,4605610,4305610
8/7/2006,13-Week Bill,912795YD7,Total Competitive,37065610,14625670
8/7/2006,26-Week Bill,912795YS4,Primary Dealer,27210000,9009600
8/7/2006,26-Week Bill,912795YS4,Direct Bidder,1060000,1035000
8/7/2006,26-Week Bill,912795YS4,Indirect Bidder,4222918,3840758
8/7/2006,26-Week Bill,912795YS4,Total Competitive,32492918,13885358
8/7/2006,3-Year Note,912828FP0,Primary Dealer,38414500,15292460
8/7/2006,3-Year Note,912828FP0,Direct Bidder,132000,42000
8/7/2006,3-Year Note,912828FP0,Indirect Bidder,6019000,5344000
8/7/2006,3-Year Note,912828FP0,Total Competitive,44565500,20678460
8/8/2006,4-Week Bill,912795XU0,Primary Dealer,58330500,18956630
8/8/2006,4-Week Bill,912795XU0,Direct Bidder,960000,760000
8/8/2006,4-Week Bill,912795XU0,Indirect Bidder,4228000,3747820
8/8/2006,4-Week Bill,912795XU0,Total Competitive,63518500,23464450
8/9/2006,10-Year Note,912828FQ8,Primary Dealer,24376000,8862943
8/9/2006,10-Year Note,912828FQ8,Direct Bidder,154000,139000
8/9/2006,10-Year Note,912828FQ8,Indirect Bidder,4311000,3910554
8/9/2006,10-Year Note,912828FQ8,Total Competitive,28841000,12912497
8/10/2006,29-Year 6-Month Bond,912810FT0,Primary Dealer,14102000,6643222
8/10/2006,29-Year 6-Month Bond,912810FT0,Direct Bidder,107500,65200
8/10/2006,29-Year 6-Month Bond,912810FT0,Indirect Bidder,3493180,3272880
